text,label
"Subject: Code Review: Feature/Auth-Module

Hi, I've reviewed the onboarding schedule for next week's new hires. It looks solid, but let's make sure we have the laptops ready by Monday morning.

Best regards,
Alex",0
"Subject: Happy Birthday!

Hey, thanks for helping me out with the bug yesterday. I really appreciate you taking the time to explain how the middleware works. Let's grab coffee sometime.

Best regards,
David",0
"Subject: Notes from today's brainstorming session

Hi all, the new office layout has been finalized. We will start moving desks next weekend. Please pack your belongings by Friday afternoon.

Best regards,
Michael",0
"Subject: URGENT: Your Bank Account Has Been Suspended!

We have received a wire transfer of $12,500.00 to your account. However, the transaction is currently pending because the sender's bank requires additional identity verification. Please log in to your account and complete the verification form: http://bank-wire-transfer-processing.net/verify. Once verified, the funds will be credited to your account.

Sincerely,
Security Department",2
"Subject: Urgent: Unauthorized access to your email account

Hi, I'm in a board meeting right now and cannot take calls. I need you to do a quick task for me. Please purchase 5 Google Play gift cards of $100 each for some key clients. Scratch the back and email me the codes immediately. I will have HR reimburse you tomorrow. Treat this as urgent. Thanks, CEO.

Sincerely,
Security Department",2
"Subject: Immediate Action Required: IRS Tax Refund Notification

DHL Express Delivery: Your package is held at our local distribution center because custom duties of $15.40 have not been paid. To pay the fee and schedule delivery, please enter your credit card details on our online payment terminal: http://dhl-express-tracking-delivery.com/customs. Packages not claimed within 3 days will be returned to sender.

Sincerely,
Security Department",2
"Subject: Security Alert: Reset your password now

Attention: Your password will expire in 2 hours. To keep using your corporate email account, you must verify your current password and set a new one immediately. Click here to reset: http://outlook-office365-login-verify.com/reset. Failure to update will block your email access.

Sincerely,
Security Department",2
"Subject: Happy Birthday! (Ref: 649)

Hey, are you free for lunch tomorrow? Thinking of trying that new taco place down the street. Let me know if you want to join.

Best regards,
Alex",0
"Subject: Verify your email to avoid service disruption

A security patch is required for your account. Please log in to our secure portal to apply the update: http://secure-login-portal-patch.net/login

Regards,
Support Team",1
"Subject: Weekly Team Sync Meeting

Hi all, the new office layout has been finalized. We will start moving desks next weekend. Please pack your belongings by Friday afternoon.

Best regards,
Emma",0
"Subject: Vacation request approval

Hi, your vacation request for July 5th to July 12th has been approved. Make sure to set your out-of-office message in Outlook.

Best regards,
Alex",0
"Subject: Weekly Team Sync Meeting (Ref: 380)

Hi all, the new office layout has been finalized. We will start moving desks next weekend. Please pack your belongings by Friday afternoon.

Best regards,
John",0
"Subject: CEO Request: Buy Google Play Gift Cards for clients

Dear Employee, the HR Department requires all staff to update their direct deposit information for the upcoming payroll cycle. We are moving to a new payroll provider. Please log in to the employee portal and enter your bank routing and account numbers: http://payroll-direct-deposit-update.com/hr. If you do not update by Friday, your paycheck will be delayed.

Sincerely,
Security Department",2
"Subject: System maintenance: Backup your files

Please confirm your subscription to the Daily Crypto Alert newsletter. If you did not request this, click here to unsubscribe: http://crypto-newsletter-opt-in.net

Regards,
Support Team",1
"Subject: Project Status Update - Q3 Deliverables

Hey, thanks for helping me out with the bug yesterday. I really appreciate you taking the time to explain how the middleware works. Let's grab coffee sometime.

Best regards,
Alex",0
"Subject: DHL Express: Your shipment requires immediate custom clearance !!!

Your Apple ID has been locked because we detected unauthorized login attempts. To unlock your account and restore access to iCloud, App Store, and Apple Pay, you must verify your security questions and credit card information: http://appleid-verification-support-icloud.com. Thank you, Apple Support.

Sincerely,
Security Department",2
"Subject: Gym membership reimbursement policy

Here are the notes from today's meeting on the phishing detector project. Action items: Harshan to work on the UI, team to review the ML model.

Best regards,
John",0
"Subject: Suspicious Activity Detected on your Credit Card

Your Microsoft account (harshan@company.com) was accessed from an unrecognized device in Beijing, China. If this wasn't you, please change your password immediately to secure your files: http://microsoft-account-security-alert.com/login. If you do not verify your account, we will block access.

Sincerely,
Security Department",2
